FIPS,f15m_ndays_pctlocal,PctPopUrban,HMI,MedAge,PctWNL,PctMBSA
31101,0.233,0.529,41970,47.3,92.4,0.304
31103,0.933,0,36923,50.7,98.9,0.45
31105,0,0,42180,46,90.6,0.292
31107,0.031,0,42230,46.6,88.4,0.323
31109,0.876,0.917,51574,32.6,84.3,0.386
31111,0.309,0.695,48158,39.2,90.2,0.263
31113,0,0,44417,43.3,96.9,0.31
31115,0,0,38125,48.5,97.6,0.465
31117,0,0,54926,43.6,98,0.32
31119,0.718,0.721,46566,37.1,83.3,0.281
31121,0.041,0.411,50859,42.5,94.4,0.303
31123,0.214,0,43886,43.4,84.4,0.286
31125,0.8,0,44286,45,97.1,0.325
31127,0.106,0.479,42672,41,95.7,0.318
31129,0.091,0,37594,49.5,96.3,0.321
31131,0.179,0.449,50881,42.9,92.1,0.305
31133,0.2,0,37321,49.3,96.8,0.355
31135,0.375,0,58625,43.9,95.9,0.434
31137,0.105,0.581,50000,42.8,94.6,0.304
31139,0.818,0,51924,42.2,97.7,0.33
31141,0.5,0.686,51213,38.2,84.3,0.256
31143,0.267,0,52848,45.3,95.9,0.354
31145,0.739,0.684,42345,41.8,93.6,0.279
31147,0.805,0.494,38582,47.1,93.6,0.316
31149,0,0,43500,49.9,98.4,0.397
31151,0.449,0.489,44109,36.4,76.2,0.306
31153,0.822,0.947,69965,32.9,83.8,0.408
31155,0.847,0.335,59870,41.5,96.2,0.358
31157,0.127,0.702,43444,39,75.6,0.279
31159,0.699,0.396,59435,38,96.4,0.354
31161,0.05,0,38548,46.1,83.4,0.398
31163,0.063,0,41835,47.8,98.2,0.356
31165,0,0,42014,47.8,94.6,0.438
31167,0.222,0.265,51493,38.6,93.5,0.307
31169,0.304,0,44422,49.2,97.1,0.363
31171,0.465,0,55089,46.7,97.2,0.393
31173,0.195,0,41400,29.4,39.5,0.358
31175,0,0,40445,46.9,96.9,0.324
31177,0.524,0.388,65409,40.8,95.9,0.386
31179,0.983,0.579,52147,29.2,92.7,0.347
31181,0.333,0,41045,47.2,94.1,0.341
31183,0.899,0,38807,46.1,98,0.475
31185,0.383,0.559,49633,42.2,93.1,0.335
32001,0.212,0.653,49830,39,76.5,0.284
32003,0.595,0.987,52873,35.5,48,0.266
32005,0.394,0.684,60100,47.4,83.2,0.307
32007,0.641,0.621,70238,33.4,69.1,0.253
32009,0.523,0,30284,52.9,77.3,0.257
32011,0.295,0,64632,42.4,83.6,0.377
32013,0.667,0.621,59472,36.2,68.9,0.217
32015,0.393,0.61,72742,37.1,73.7,0.236
32017,0.405,0,40143,39.9,87.9,0.381
32019,0.485,0.631,46137,40.9,78.2,0.28
32021,0.432,0.681,35017,49.2,68.5,0.286
32023,0.457,0.647,39876,48.4,78.9,0.245
32027,0.794,0,52101,41,68.2,0.29
32029,0.46,0.074,61573,50.5,88.1,0.373
32031,0.704,0.957,53040,37,66,0.328
32033,0.241,0.467,48586,40.8,76.3,0.263
32510,0.734,0.952,51957,41.7,70.7,0.313
33001,0.404,0.337,58654,44.7,95.8,0.347
33003,0.541,0.098,50866,48.3,96.8,0.34
33005,0.727,0.35,55155,40.7,95.4,0.355
33007,0.441,0.338,41985,46.4,96.2,0.29
33009,0.638,0.313,54912,41.2,92.3,0.423
33011,0.719,0.788,69829,39.3,87.6,0.407
33013,0.848,0.454,65353,41.4,94.3,0.408
33015,0.716,0.751,77348,42.2,94.2,0.416
33017,0.833,0.676,58825,36.9,92.7,0.364
33019,0.651,0.358,54463,43.9,96.2,0.337
34001,0.736,0.873,54235,39.9,58.6,0.291
34003,0.759,0.999,83794,41.1,62.5,0.464
34005,0.871,0.933,78446,40.4,70.6,0.418
34007,0.689,0.984,61683,37.9,60.3,0.38
34009,0.673,0.825,56494,47.1,86.9,0.338
34011,0.784,0.77,50750,36.5,50.3,0.265
34013,0.819,1,55095,36.4,33.2,0.372
34015,0.814,0.917,74524,38.7,81.1,0.402
34017,0.707,1,58442,34.2,30.8,0.386
34019,0.8,0.504,106143,43.5,87.7,0.497
34021,0.816,0.965,73480,37.8,54.5,0.427
34023,0.809,0.993,79596,37.2,49.2,0.439
34025,0.762,0.963,84526,41.3,76.7,0.428
34027,0.755,0.932,98633,41.3,75.1,0.49
34029,0.713,0.971,61136,42.6,85.9,0.341
34031,0.686,0.976,57654,36.1,45.3,0.317
34033,0.467,0.547,59718,40.8,76.8,0.319
34035,0.842,0.942,99020,40.2,62.4,0.511
34037,0.85,0.602,87335,41.8,88.8,0.386
34039,0.783,1,68507,38,45.4,0.352
34041,0.791,0.624,70912,41.5,85.7,0.361
35001,0.706,0.958,48801,35.8,41.5,0.396
35003,0.629,0,39826,55.8,76,0.287
35005,0.335,0.758,39131,34.7,43.9,0.299
35006,0.225,0.447,37237,36.6,21.5,0.24
35007,0.608,0.476,37734,46.7,49.9,0.296
35009,0.793,0.859,39871,31.5,50.7,0.265
35011,0.739,0,37660,47.8,59.3,0.375
35013,0.749,0.807,37933,32.4,30.1,0.325
35015,0.203,0.791,49165,37.3,52.2,0.298
35017,0.68,0.576,37899,45.9,48.6,0.356
35019,0.291,0.559,29071,40.1,16.1,0.293
35021,0.586,0,34063,55.9,56.3,0.293
35023,0.671,0,34080,40.9,41.4,0.277
35025,0.584,0.79,50694,31.9,43,0.252
35027,0.643,0.468,43014,49.4,66.4,0.286
35028,0.497,0.888,106686,44.3,76.3,0.678
35029,0.556,0.594,29282,39.5,35.9,0.257
35031,0.373,0.426,30458,30.7,10.3,0.281
35033,0.45,0,28481,46,17.9,0.271
35035,0.304,0.704,39263,36.5,52.8,0.267
35037,0.564,0.584,30802,45.6,53.6,0.259
35039,0.772,0.502,40250,39,12.8,0.338
35041,0.978,0.635,38764,29.7,55.5,0.279
35043,0.499,0.829,58017,37.9,47.5,0.394
35045,0.418,0.663,48196,33,42.5,0.279
35047,0.508,0.531,28275,40.7,19.7,0.319
35049,0.563,0.748,52917,43,43.9,0.421
35051,0.582,0.66,27430,54.5,68.4,0.28
35053,0.499,0.503,34036,36.9,37.6,0.376
35055,0.755,0.416,32637,45.2,36.3,0.366
35057,0.609,0.012,31161,41.6,56,0.327
35059,0.588,0,38902,40.9,56,0.341
35061,0.197,0.833,42506,37.7,36.2,0.28
36001,0.894,0.903,59394,38.5,76,0.435
36003,0.715,0.213,42445,37.8,95.4,0.319
36005,0.686,1,34388,32.8,10.9,0.239
36007,0.901,0.739,45958,40.2,86.3,0.355
36009,0.775,0.382,42603,40.7,91.9,0.28
36011,0.836,0.442,51581,41.5,91.3,0.308
36013,0.671,0.561,42429,40.9,89.3,0.298
36015,0.804,0.758,48804,40.9,87.4,0.334
36017,0.838,0.166,43941,42.9,95.6,0.311
36019,0.571,0.358,50282,39.1,91.1,0.323
36021,0.716,0.267,57336,45.3,88.2,0.373
36023,0.604,0.557,47151,35.8,93.7,0.333
36025,0.741,0.216,44470,45.4,93.2,0.29
36027,0.662,0.746,72525,40.2,74.6,0.399
36029,0.849,0.906,50653,40.4,77.7,0.376
36031,0.576,0.251,47380,44.5,92.9,0.338
36033,0.854,0.373,45667,39.3,82.6,0.301
36035,0.905,0.496,44276,41.8,93.8,0.28
36037,0.641,0.401,49922,41.5,91.5,0.309
36039,0.602,0.269,49655,44,87.1,0.356
36041,0.791,0,51522,51.3,96.4,0.318
36043,0.58,0.482,45047,42.1,95.6,0.325
36045,0.797,0.52,46484,32.6,85.8,0.311
36047,0.927,1,46085,34.1,35.7,0.37
36049,0.695,0.132,46840,40.2,96.8,0.277
36051,0.626,0.453,53518,39.8,92.2,0.352
36053,0.672,0.411,53589,39.5,93.8,0.376
36055,0.883,0.936,52394,38.5,72.8,0.422
36057,0.737,0.591,44156,40.8,85.1,0.303
36059,0.815,0.998,97690,41.1,65.5,0.431
36061,0.78,1,69659,36.4,48,0.587
36063,0.486,0.776,47955,41.9,87.3,0.309
36065,0.832,0.67,48729,40.8,84.8,0.351
36067,0.796,0.874,54242,38.6,79.2,0.406
36069,0.81,0.525,56479,42.1,91.8,0.383
36071,0.736,0.777,70458,36.6,68.2,0.357
36073,0.721,0.391,48502,41,87.8,0.271
36075,0.685,0.382,48051,38.5,95.1,0.285
36077,0.453,0.294,47765,40.9,92.7,0.361
36079,0.508,0.795,95117,41.9,82.9,0.439
36081,0.855,1,57001,37.2,27.6,0.314
36083,0.883,0.695,59432,39.2,85.7,0.395
36085,0.727,1,72569,38.4,64,0.383
36087,0.787,0.993,84951,36.7,65.3,0.431
36089,0.871,0.38,43647,37.5,92.9,0.33
36091,0.813,0.7,69826,40.9,92.7,0.429
36093,0.819,0.918,56061,39.8,77.2,0.381
36095,0.793,0.172,53245,42.5,93.9,0.322
36097,0.683,0.188,46976,44.2,96.2,0.31
36099,0.687,0.413,47618,41,90.8,0.319
36101,0.476,0.396,47476,41.4,94.4,0.343
36103,0.833,0.974,87763,39.8,71.6,0.378
36105,0.727,0.258,48089,41.7,74.5,0.322
36107,0.786,0.343,55726,42.5,96,0.36
36109,0.824,0.567,51393,29.8,80.2,0.515
36111,0.734,0.54,58590,42,81.7,0.389
36113,0.762,0.661,55904,44.1,95.2,0.353
36115,0.814,0.321,52361,41.7,93.3,0.279
36117,0.782,0.393,52601,41.6,91,0.336
36119,0.862,0.967,81946,40,57.4,0.455
36121,0.807,0.359,51100,40.9,90.2,0.282
36123,0.303,0.288,49335,40.7,96.1,0.314
37001,0.655,0.714,43043,38.7,67.3,0.317
37003,0.859,0.272,40637,40.8,87.8,0.244
37005,0.477,0,35170,45.9,88.4,0.288
37007,0.78,0.215,33870,39.5,45.8,0.22
37009,0.825,0.151,35951,45.5,93.2,0.274
37011,0.498,0.112,36969,42.3,90.1,0.267
37013,0.502,0.344,40429,43.8,66.4,0.306
37015,0.125,0.168,30768,42.9,34.7,0.222
37017,0.412,0.088,30164,41.3,54.7,0.259
37019,0.523,0.57,46438,47.4,80.8,0.305
37021,0.773,0.759,44713,40.6,84.4,0.376
37023,0.52,0.573,37263,41.2,83,0.283
37025,0.909,0.807,53551,36.7,71.6,0.369
37027,0.556,0.656,34357,41.3,88.6,0.237
37029,0.795,0.005,56607,40.1,81.2,0.375
37031,0.493,0.674,46534,45.8,87.4,0.333
37033,0.1,0.008,35315,43.6,61.2,0.237
37035,0.773,0.697,44332,39.6,78,0.312
37037,0.814,0.341,57091,43.6,71.2,0.41
37039,0.04,0,34432,48.1,92.3,0.278
37041,0.609,0.324,34420,44.8,61.1,0.356
37043,0.084,0,38828,49.6,95.2,0.296
37045,0.263,0.442,38989,40.3,74.2,0.277
37047,0.379,0.194,35761,39.8,60.4,0.27
37049,0.74,0.723,47141,36.2,67.1,0.3
37051,0.859,0.866,45231,31,47.2,0.33
37053,0.368,0.017,57159,41.3,88.7,0.273
37055,0.522,0.71,55481,43.6,88.6,0.319
37057,0.629,0.526,43083,40.3,82,0.279
37059,0.265,0.297,50139,42.5,85.5,0.342
37061,0.25,0.135,34433,37.8,52.9,0.241
37063,0.78,0.944,51853,33.2,42.1,0.493
37065,0.253,0.547,33960,39.6,37.8,0.219
37067,0.811,0.927,45724,37.2,58.7,0.395
37069,0.912,0.147,41696,39.1,63.5,0.315
37071,0.789,0.804,42017,38.9,75.8,0.291
37073,0,0,46592,42,63,0.265
37075,0.186,0,33903,44.3,89.6,0.245
37077,0.692,0.453,49852,39.8,57.7,0.338
37079,0.774,0,40853,37.7,47,0.233
37081,0.881,0.873,45431,36.3,54.3,0.362
37083,0.74,0.453,32329,41.7,39.4,0.259
37085,0.708,0.441,44625,33.5,64.3,0.303
37087,0.75,0.446,41557,45.6,93.8,0.314
37089,0.659,0.667,44815,45.4,84.4,0.346
37091,0.673,0.314,33406,41,34.4,0.311
37093,0.406,0.568,45489,30.9,40.8,0.289
37095,0.155,0,42279,41.2,59.1,0.252
37097,0.561,0.621,50329,38.9,77.8,0.331
37099,0.617,0.269,36951,36.3,81.4,0.301
37101,0.744,0.48,49711,36.3,69.8,0.335
37103,0.719,0,36213,44.1,61.2,0.284
37105,0.934,0.572,44819,37.4,59.3,0.287
37107,0.647,0.55,35770,41,51.3,0.274
37109,0.458,0.454,48940,40.4,85.8,0.304
37111,0.592,0.297,35297,41.6,88.9,0.266
37113,0.652,0.2,37892,47.8,90.2,0.282
37115,0.707,0.094,38598,43.3,95,0.3
37117,0.455,0.219,35111,44,52.2,0.325
37119,0.814,0.989,55444,33.9,50.6,0.411
37121,0.537,0.174,37680,45.7,94.1,0.292
37123,0.576,0.232,31830,40.2,64.3,0.271
37125,0.457,0.493,49544,45,77.6,0.368
37127,0.673,0.524,43084,39.9,54,0.295
37129,0.53,0.978,49835,37.3,76.8,0.385
37131,0.205,0.106,31433,45.5,38.9,0.227
37133,0.858,0.737,45450,25.7,68.9,0.289
37135,0.9,0.715,55569,33.1,70.8,0.553
37137,0.652,0,43853,48.3,74.8,0.295
37139,0.901,0.587,46053,36.6,55,0.306
37141,0.952,0.312,44524,41.1,73.9,0.297
37143,0.447,0,43709,46.4,71.4,0.368
37145,0.038,0.245,42317,41.4,66.8,0.285
37147,0.815,0.746,40718,31,57.1,0.381
37149,0.662,0.077,44745,49.1,88.4,0.272
37151,0.672,0.438,41208,39.5,81.3,0.264
37153,0.796,0.545,32384,38.7,58.7,0.256
37155,0.649,0.374,29806,34.4,27,0.258
37157,0.522,0.381,38567,42.2,73.4,0.249
37159,0.586,0.612,41495,39.1,73.7,0.282
37161,0.226,0.39,36334,42.5,84.1,0.283
37163,0.34,0.15,36496,38.2,53.2,0.266
37165,0.039,0.516,29592,38.4,45.9,0.314
37167,0.73,0.323,42518,40.5,82.3,0.29
37169,0.678,0.243,42703,42.8,91.7,0.253
37171,0.635,0.312,35641,41.2,85,0.282
37173,0.332,0,36094,40.8,65.6,0.295
37175,0.853,0.404,41781,48.8,90.8,0.317
37177,0.125,0,34216,41.4,53.3,0.152
37179,0.474,0.727,65892,36.2,74.6,0.383
37181,0.655,0.459,34987,38.6,42.1,0.238
37183,0.902,0.939,66006,34.4,62.2,0.495
37185,0.327,0,34285,44.9,38,0.241
37187,0.448,0.322,34936,44,45.3,0.266
37189,0.787,0.446,34293,28.4,92.5,0.328
37191,0.667,0.536,41731,36.6,55.6,0.294
37193,0.349,0.272,33159,42.4,88.8,0.255
37195,0.204,0.613,39204,38.7,49.4,0.293
37197,0.817,0.153,40371,41.4,86,0.284
37199,0.435,0,38579,45.5,93.5,0.277
38001,0.116,0,47798,49.5,96.7,0.437
38003,0.329,0.604,50274,44.3,95.8,0.331
38005,0.375,0,36491,31.6,43,0.361
38007,0.058,0,57083,48.6,98.5,0.345
38009,0.679,0,51667,48,94.3,0.316
38011,0.147,0,56964,46.9,96.4,0.319
38013,0,0,53693,48.1,96.1,0.308
38015,0.785,0.815,61811,37.3,92.3,0.371
38017,0.684,0.896,52590,31.5,90.5,0.383
38019,0.322,0,55904,50.3,97.4,0.434
38021,0.906,0,47359,43,95.4,0.351
38023,0.808,0,55057,51.4,96.9,0.41
38025,0.215,0,60500,44.4,84.4,0.318
38027,0,0,44250,49.2,94,0.445
38029,0.349,0,38477,50.5,97.7,0.386
38031,0.373,0,50677,46.7,97.9,0.338
38033,0.654,0,36100,45.9,96,0.353
38035,0.928,0.832,46745,29.7,88.6,0.35
38037,0,0,41694,51.7,97.1,0.434
38039,0,0,45542,51.9,98.6,0.367
38041,0.873,0,47743,49.4,95.8,0.398
38043,0.088,0,50000,47.2,95.6,0.441
38045,0.144,0,53691,49.2,97.9,0.414
38047,0,0,49076,49.8,98.2,0.385
38049,0.442,0,45343,46.2,96.7,0.3
38051,0,0,36066,52.7,97,0.356
38053,0.087,0,64866,38,74.6,0.35
38055,0.904,0,53565,49.1,90.5,0.353
38057,0.102,0.35,66534,46.3,94.9,0.274
38059,0.687,0.681,60065,39.3,93,0.341
38061,0,0,68722,37,64.3,0.298
38063,0.948,0,49839,51.5,96.5,0.374
38065,0,0,71250,47.6,96.5,0.347
38067,0.934,0,49846,46.7,93.7,0.309
38069,0,0.648,42975,46.9,93.7,0.292
38071,0.97,0.65,48604,43,87.2,0.323
38073,0.436,0,49788,45.2,96.8,0.29
38075,0,0,60847,45.4,97.2,0.363
38077,0.933,0.48,53759,39.4,94.1,0.303
38079,0.638,0,31336,30.5,20.1,0.365
38081,0.852,0,53381,45.9,97.1,0.331
38083,0,0,43250,53.4,96.3,0.392
38085,0.889,0,36111,26.3,12.4,0.415
38087,0.061,0,61667,49.2,97.2,0.494
38089,0.888,0.727,62559,38.3,94.1,0.286
38091,0.377,0,55735,47.7,97,0.361
38093,0.936,0.724,50120,42,94.8,0.322
38095,0,0,55521,50.3,96.4,0.477
38097,0.947,0,48767,42.6,94.7,0.311
38099,0.934,0.379,48592,45.9,88.4,0.312
38101,0.614,0.781,56580,32.7,88.7,0.292
38103,0.636,0,44132,51.5,98.5,0.334
38105,0.827,0.675,76210,39,90.9,0.268
39001,0.679,0.11,35678,39.6,97.1,0.28
39003,0.966,0.741,42823,38.3,82.5,0.269
39005,0.56,0.381,46548,39.3,96.6,0.293
39007,0.836,0.536,40516,41,90.8,0.241
39009,0.904,0.568,33823,26.3,90.8,0.349
39011,0.338,0.609,52239,40,97.1,0.299
39013,0.721,0.453,41534,43.4,93.6,0.261
39015,0.49,0.234,44341,39.9,97.2,0.255
39017,0.753,0.907,56610,36,84.3,0.355
39019,0.191,0.29,43779,43.1,97.3,0.254
39021,0.593,0.292,49157,39.7,94.1,0.299
39023,0.739,0.764,43136,40.5,85.3,0.29
39025,0.788,0.773,60365,38.5,94.9,0.357
39027,0.43,0.454,46048,38.7,93.9,0.268
39029,0.686,0.561,42300,42.3,94.9,0.254
39031,0.709,0.385,41274,40.8,96.6,0.239
39033,0.045,0.647,40783,41.9,96.4,0.254
39035,0.859,0.994,43804,40.2,61.4,0.382
39037,0.729,0.337,43425,40.8,97,0.249
39039,0.916,0.561,47593,39.4,88,0.266
39041,0.816,0.807,89757,37.4,88.4,0.514
39043,0.651,0.735,46498,43.4,84.9,0.296
39045,0.945,0.653,58786,38.2,89.2,0.357
39047,0.349,0.522,37619,39.4,93.8,0.243
39049,0.868,0.986,50877,33.4,67.3,0.406
39051,0.853,0.438,52856,39.9,90.3,0.286
39053,0.435,0.186,39226,39.9,94.2,0.301
39055,0.509,0.36,67663,43.3,96.1,0.388
39057,0.838,0.851,58080,37.2,85.1,0.435
39059,0.483,0.386,38841,40.9,95.5,0.26
39061,0.874,0.978,48593,37.1,67.6,0.394
39063,0.865,0.689,49589,38.5,90.8,0.343
39065,0.663,0.446,40415,34.7,96,0.244
39067,0.359,0.159,39002,44.4,95.6,0.215
39069,0.606,0.309,49439,39.8,91.7,0.271
39071,0.734,0.27,39091,39.2,96,0.25
39073,0.495,0.292,42089,40.9,97,0.285
39075,0.313,0.07,45477,29.7,98.2,0.206
39077,0.489,0.497,49404,38.4,91.7,0.243
39079,0.306,0.354,36356,39,96.6,0.299
39081,0.288,0.61,40577,43.9,91.1,0.275
39083,0.625,0.443,49750,38.3,96,0.31
39085,0.831,0.935,56018,42.3,90.9,0.346
39087,0.835,0.541,41552,40.1,95.4,0.298
39089,0.695,0.645,55114,39.1,92.4,0.333
39091,0.833,0.431,47542,39.9,94.6,0.27
39093,0.856,0.883,51816,40,80.2,0.331
39095,0.906,0.953,41556,37,71,0.319
39097,0.445,0.515,54956,39.1,89.8,0.281
39099,0.735,0.848,41058,42.9,77.6,0.307
39101,0.835,0.697,42572,39.9,89.8,0.265
39103,0.288,0.702,65951,40.4,95,0.371
39105,0.639,0.187,35469,41.2,97.1,0.254
39107,0.689,0.386,52535,39.4,96.7,0.253
39109,0.646,0.692,52040,40.6,93.6,0.305
39111,0.631,0.023,40573,44.7,97.8,0.245
39113,0.717,0.957,43401,39.2,72.7,0.349
39115,0.101,0.185,37865,42.4,92.8,0.259
39117,0.809,0.112,51484,39.5,97,0.259
39119,0.787,0.53,40524,39.5,92.5,0.258
39121,0.253,0.375,38290,48.6,95.8,0.237
39123,0.796,0.506,53202,46.3,93.6,0.287
39125,0.581,0.181,44861,40,93.5,0.232
39127,0.822,0.248,41446,38.6,97.5,0.249
39129,0.704,0.501,54003,38.5,93.8,0.311
39131,0.707,0.258,42165,39.2,96.2,0.309
39133,0.512,0.672,52697,37.4,91.4,0.301
39135,0.629,0.308,48405,40.9,97.2,0.248
39137,0.741,0.153,61192,39,93.5,0.315
39139,0.585,0.679,41835,40.9,86.5,0.273
39141,0.595,0.413,43264,39.8,90.2,0.269
39143,0.446,0.559,46140,40.4,86.2,0.251
39145,0.839,0.457,35379,38.8,93.8,0.331
39147,0.427,0.525,43764,38.8,91.2,0.248
39149,0.774,0.489,50427,37.9,93.9,0.27
39151,0.808,0.865,45641,41.1,87.7,0.313
39153,0.866,0.961,49669,40,79.7,0.368
39155,0.813,0.727,42880,42.8,88.1,0.271
39157,0.351,0.584,43739,40.9,95.7,0.267
39159,0.654,0.5,65086,36.4,92.1,0.366
39161,0.336,0.493,45355,40.3,95.2,0.258
39163,0.453,0,36705,39.6,97.5,0.255
39165,0.849,0.827,72487,37.8,89,0.435
39167,0.54,0.434,42834,43,96,0.291
39169,0.621,0.49,49135,38.3,94.7,0.29
39171,0.915,0.364,43089,40.7,93.7,0.231
39173,0.832,0.705,52069,35.3,90.1,0.358
39175,0.629,0.426,44448,40.5,96.1,0.242
40001,0.576,0.167,32556,36.2,42.1,0.237
40003,0.417,0,44811,46,87.3,0.364
40005,0.075,0,37012,39.5,72.8,0.319
40007,0.116,0,51422,40.3,76.5,0.316
40009,0.93,0.673,48989,35.4,78.9,0.25
40011,0,0.426,44206,36.3,62.9,0.328
40013,0.029,0.387,38897,37.2,73.8,0.285
40015,0.492,0.2,39267,37.8,59.5,0.275
40017,0.753,0.775,63629,35.7,79.7,0.361
40019,0.685,0.439,41401,38.2,72.5,0.276
40021,0.183,0.4,37260,34.5,50.2,0.325
40023,0.318,0.331,30201,41.6,63.7,0.262
40025,0.625,0,38301,44.6,76.5,0.389
40027,0.953,0.831,54989,32.7,75.7,0.388
40029,0,0,34867,41,73.1,0.267
40031,0.909,0.782,46036,31.3,58.9,0.317
40033,0.531,0.405,46317,41.1,79.2,0.315
40035,0.955,0.399,39236,41.9,65.6,0.27
40037,0.93,0.461,43026,40,78.4,0.272
40039,0.457,0.697,44972,31.2,73.4,0.323
40041,0.694,0.189,36588,45.2,65.9,0.275
40043,0,0,46488,42.8,86,0.316
40045,0.865,0,47344,43.2,90.6,0.387
40047,0.802,0.786,44530,37.4,80.5,0.261
40049,0.434,0.313,38245,39.9,79,0.265
40051,0.492,0.361,49637,38.3,83.6,0.304
40053,0.894,0,46625,45.8,91.5,0.338
40055,0.733,0.473,39900,40.1,78.4,0.342
40057,0,0,26688,39.8,62.9,0.376
40059,0.833,0,46117,40.2,80.2,0.278
40061,0.429,0.223,35334,39.9,73.3,0.26
40063,0.727,0.412,34619,40.1,66.8,0.274
40065,0.808,0.752,42824,34.6,65.8,0.289
40067,0.111,0,34701,42.4,80.6,0.254
40069,0.538,0,36192,39.6,71.7,0.327
40071,0.865,0.755,41012,39.3,77.6,0.286
40073,0.42,0.276,54666,38.3,80,0.3
40075,0.211,0.383,36281,43,77.3,0.277
40077,0.377,0.267,40970,40,69.2,0.304
40079,0.601,0.271,36542,38.6,73.1,0.249
40081,0.199,0.079,42668,40.4,84.6,0.272
40083,0.357,0.446,53591,37.2,78.5,0.336
40085,0.146,0,43260,40.7,76.3,0.263
40087,0.984,0.228,54426,38.2,81,0.311
40089,0.428,0.307,31790,38.8,65.8,0.238
40091,0.732,0.127,36096,47,69.4,0.291
40093,0.762,0,49905,43.7,88.1,0.259
40095,0.919,0.279,37319,43.2,69.8,0.211
40097,0.7,0.226,42751,39.4,66.9,0.296
40099,0.661,0.543,44151,41,75.9,0.286
40101,0.924,0.589,38502,37.6,58.3,0.281
40103,0.038,0.437,44842,40.7,83.3,0.342
40105,0.097,0.421,39430,42,67.8,0.264
40107,0.29,0.259,35170,40.5,63.2,0.28
40109,0.869,0.937,45215,34.3,59.3,0.352
40111,0.986,0.514,39156,38.8,64.4,0.282
40113,0.951,0.405,44195,41.4,64.7,0.284
40115,0.571,0.507,36473,38.9,67.4,0.261
40117,0.528,0.189,44375,41.3,79.7,0.274
40119,0.867,0.663,36812,27.3,79.7,0.375
40121,0.187,0.481,41252,41.2,71.9,0.277
40123,0.986,0.464,41881,35.7,69.3,0.342
40125,0.896,0.493,42764,37,74.4,0.313
40127,0.325,0,29897,44.3,73.9,0.319
40129,0.185,0,53885,41.3,87.3,0.309
40131,0.686,0.497,58525,38.3,73.7,0.327
40133,0.97,0.353,33819,39.1,67.2,0.276
40135,0.674,0.334,35742,39,65.2,0.261
40137,0.654,0.567,43885,40.6,82.5,0.295
40139,0.403,0.549,49901,31.3,52.8,0.243
40141,0.878,0.488,36354,40.9,64.6,0.298
40143,0.951,0.952,48181,35.2,65.2,0.354
40145,0.96,0.625,55723,37.2,73.4,0.31
40147,0.815,0.761,48687,41.1,75.9,0.346
40149,0.222,0.247,46686,39,85.9,0.316
40151,0.337,0.633,51619,34.7,86.6,0.329
40153,0.882,0.565,51867,37,82.8,0.285
41001,0.788,0.59,41500,47.9,92.6,0.353
41003,0.866,0.812,48604,32.1,83.6,0.483
41005,0.704,0.819,64352,40.6,84.5,0.376
41007,0.587,0.61,44683,43.2,87.2,0.277
41009,0.581,0.564,54968,41.3,90.3,0.296
41011,0.524,0.616,37940,47.3,87,0.282
41013,0.496,0.52,38795,45.6,89.4,0.238
41015,0.389,0.613,39516,53.5,88.7,0.26
41017,0.586,0.724,50209,40.2,88.4,0.362
41019,0.59,0.588,40524,46.1,89.5,0.283
41021,0.57,0,44743,49.7,92.2,0.221
41023,0.614,0,35051,50,93.4,0.315
41025,0.804,0.557,38113,45.2,89.6,0.366
41027,0.756,0.478,56725,38,65.8,0.342
41029,0.743,0.799,44005,42.1,83.7,0.327
41031,0.658,0.369,43373,39.6,61.8,0.233
41033,0.567,0.55,37733,47.3,88.6,0.291
41035,0.38,0.624,39627,41.7,81.1,0.302
41037,0.448,0.367,33611,47.4,87.1,0.338
41039,0.831,0.825,42931,39,84.7,0.345
41041,0.576,0.624,42365,49.6,84.4,0.284
41043,0.814,0.684,46939,39.2,87.1,0.275
41045,0.661,0.516,35578,36.2,63.6,0.289
41047,0.794,0.869,46885,35.1,68.7,0.304
41049,0.593,0.541,49940,36.5,64.6,0.249
41051,0.873,0.987,52511,35.7,72.1,0.423
41053,0.861,0.801,52808,37.1,80.5,0.356
41055,0.348,0,42639,48.2,91.6,0.381
41057,0.558,0.304,43676,47.5,86.7,0.271
41059,0.554,0.709,48389,35.7,69.4,0.266
41061,0.657,0.579,42542,40,90.9,0.304
41063,0.212,0,41994,50.5,94.5,0.375
41065,0.61,0.669,43765,41.7,77.6,0.275
41067,0.9,0.944,64180,35.3,69.7,0.432
41069,0.213,0,37974,53,90.7,0.363
41071,0.541,0.774,54535,36.8,79.1,0.312
42001,0.512,0.463,59492,41.3,90.6,0.293
42003,0.838,0.975,51366,41.3,80.6,0.426
42005,0.516,0.325,45241,44.5,97.7,0.263
42007,0.652,0.742,49217,44.4,90.4,0.323
42009,0.492,0.162,43290,43.9,97.5,0.245
42011,0.712,0.763,55170,39.1,76.9,0.312
42013,0.477,0.766,42992,42,95.6,0.302
42015,0.701,0.278,46963,43.4,96.7,0.287
42017,0.758,0.912,76555,42,86.9,0.417
42019,0.876,0.58,58230,41.5,95.9,0.354
42021,0.684,0.68,41730,43.8,93.3,0.316
42023,0.603,0.526,41410,48.2,98,0.266
42025,0.57,0.528,48900,43.9,93.7,0.26
42027,0.892,0.678,50336,28.7,87.9,0.434
42029,0.876,0.867,86050,39.3,82.1,0.476
